epoch,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
43,0.8709739054719062,0.8655604999512434,50.10789814415192,52.36656596173213,0.5035005148389589,0.5277989112633428,0.000931628240478787
44,0.8964400275112832,0.6070044171065092,56.40914976262408,66.16314199395771,0.5578422427641041,0.6575328185937271,0.0009273963562927695
45,0.8520340029507467,0.8626036532223225,50.0,58.30815709969789,0.4922335341649005,0.584494830846986,0.0009230476262104677
46,0.848808180387706,0.8193516377359629,55.114372032801036,59.4159113796576,0.5518084657211981,0.584919211965605,0.0009185832391312643
47,0.8647324744969198,0.4891174901276827,60.87613293051359,74.92447129909365,0.6075729654990858,0.7486373064210934,0.00091400441557401
48,0.8482086568662565,0.5143387950956821,59.300820025895554,70.49345417925478,0.5901977757895424,0.7008521058666298,0.0009093124073433463
49,0.8706070005077206,1.108084250241518,55.438066465256796,60.02014098690836,0.5526947716071591,0.5707128433985554,0.0009045084971874737
50,0.8138765651885778,0.60064597427845,51.316357358653434,55.48841893252769,0.48895755863885026,0.5141031946798786,0.0008995939984474624
51,0.8279194897168303,0.7232265118509531,45.33880017263703,47.12990936555891,0.4060860755215443,0.4117456683778271,0.0008945702546981969
52,0.8163784138143879,0.4870254807174206,60.185584807941304,75.22658610271904,0.6010655898763692,0.7513919049839726,0.0008894386393810563
53,0.8093740388955155,0.8251955918967724,60.09926629261977,68.07653575025176,0.6025522593412183,0.6774256991772232,0.0008842005554284296
54,0.7884429885100012,0.7109467722475529,58.20025895554596,67.97583081570997,0.5844011425994223,0.6784757535440225,0.0008788574348801675
55,0.7750448159975548,0.6297820899635553,56.43072939145447,64.55186304128902,0.552137336241842,0.634695640382264,0.000873410738492077
56,0.7710686056581262,0.8093780875205994,53.19378506689685,60.725075528700906,0.530979121802378,0.6036560859252823,0.0008678619553365659
57,0.80115632080052,0.5818653535097837,57.38023305999137,67.27089627391742,0.5720087573008834,0.6768369771063405,0.0008622126023955446
58,0.7683266870779534,0.5006652669981122,64.91152352179543,75.02517623363545,0.6510936524173428,0.7519252879381265,0.0008564642241456986
59,0.7789932624117969,0.495809992775321,59.19292188174364,70.39274924471299,0.5895556679366775,0.7034766656448788,0.0008506183921362443
60,0.7561285422272879,1.2161110155284405,56.12861458782909,61.933534743202415,0.5592205553789654,0.5829683847030753,0.0008446767045592829
61,0.7754571931819393,0.5699706403538585,60.55243849805783,70.29204431017119,0.6022050684962589,0.7032846593522419,0.0008386407858128706
62,0.7562611054067743,0.7172374706715345,54.229607250755286,62.94058408862034,0.5288057532523802,0.6211470378501587,0.0008325122860569241
63,0.7330299485219668,0.8533377088606358,55.481225722917564,64.04833836858006,0.5566129446620469,0.6370470357755947,0.0008262928807620843
64,0.7472788548632844,0.5083149578422308,65.47259387138541,77.24068479355489,0.6517020462977589,0.7663262526003775,0.0008199842702516583
65,0.7373189407668702,1.0896959695965052,53.15062580923608,51.560926485397786,0.5225038848952773,0.4846008069221453,0.0008135881792367685
66,0.7521748452970426,0.5472334809601307,53.77643504531722,58.81168177240685,0.5204856153084508,0.5588937064474574,0.000807106356344834
67,0.7106892005221485,0.4489648509770632,63.89728096676737,77.0392749244713,0.638251592723631,0.7667321336760632,0.0008005405736415125
68,0.7191376828984039,0.9701238572597504,57.85498489425982,64.45115810674723,0.5798153047383134,0.6432501339894361,0.0007938926261462366
69,0.7120269892150408,0.4646266307681799,57.488131204143286,66.26384692849949,0.5635092417031757,0.6542043899520922,0.0007871643313414718
70,0.7002719036520344,0.5354299219325185,62.753560638757016,72.20543806646526,0.6301728800794889,0.7210712272772614,0.0007803575286758365
71,0.7044864378563346,0.8372924700379372,49.76262408286578,54.58207452165156,0.490937807738034,0.5525959192948817,0.0007734740790612135
72,0.7092407125316255,0.9098622500896454,55.82649978420371,59.919436052366564,0.5554824105277737,0.5924804264415285,0.0007665158643639969
73,0.7049067775680594,0.7588269058614969,57.94130340958136,60.32225579053374,0.5801908609996042,0.609045833453055,0.0007594847868906076
74,0.6894070240732741,0.3854285916313529,63.077255071212775,76.13293051359517,0.629751941986192,0.7583794390963141,0.000752382768867422
75,0.7253417380868572,0.6706766206771135,60.22874406560207,66.46525679758308,0.6070683664681769,0.6627885249503335,0.0007452117519152541
76,0.7180445006448929,0.6895936913788319,56.020716443677166,57.200402819738166,0.5562962182037777,0.5620262987098555,0.0007379736965185368
77,0.6934231037962927,0.4140185695141554,61.48036253776435,73.71601208459215,0.6131202366763749,0.7365030980557051,0.000730670581489344
78,0.6858932498383196,0.8651511408388615,55.93439792835563,59.61732124874119,0.5578887013030654,0.5911491589752614,0.0007233044034264033
79,0.682459052703152,0.5653632478788495,57.35865343116098,63.947633434038266,0.5601814389829679,0.6213523126820718,0.0007158771761692464
80,0.7110250759614657,1.1318345163017511,52.56797583081571,53.071500503524675,0.520705197450911,0.5303198016063365,0.0007083909302476452
81,0.6890856248058684,0.373212986625731,65.81786793267156,77.74420946626385,0.6594674007021555,0.7783020685931169,0.0007008477123264848
82,0.6606387197971344,0.5824390240013599,62.451445835131636,66.66666666666667,0.6205830427682979,0.6624153228846846,0.0006932495846462261
83,0.6581208514024134,0.41231895238161087,66.37893828226154,78.65055387713998,0.665298742501634,0.7878835089385268,0.0006855986244591103
84,0.6493304514721648,0.5173191037029028,66.16314199395771,77.0392749244713,0.6627381975962962,0.7672772076320162,0.0006778969234612583
85,0.6445491546637392,0.2768532601185143,68.2132067328442,83.48439073514602,0.6816832732862362,0.8344280615519035,0.0006701465872208216
86,0.6501502847834809,0.6965337861329317,56.3875701337937,62.53776435045317,0.5596576250284744,0.6230338124653686,0.0006623497346023419
87,0.6382876740743036,0.43517887592315674,67.15580492015538,81.57099697885197,0.6758440303605414,0.814228762140858,0.0006545084971874737
88,0.6241674909036453,0.37801032420247793,65.83944756150194,76.23363544813697,0.6576594823641789,0.7630723487761221,0.0006466250186922324
89,0.6369976723847324,0.3104388494975865,68.08372895986189,82.57804632426989,0.6827866173932668,0.8268326297950082,0.0006387014543809223
90,0.6289838560639995,0.3331249123439193,69.03323262839879,86.00201409869084,0.6947365198576024,0.861047381953171,0.0006307399704769099
91,0.6464533907909916,0.5540176704525948,63.595166163142,73.51460221550856,0.6319034782805024,0.7293317067659635,0.0006227427435703996
92,0.6407892246768899,0.27710279542952776,67.41476046611999,80.66465256797584,0.673995516271882,0.8050732748763955,0.0006147119600233758
93,0.6389778999433126,0.2935230312868953,69.61588260681916,83.98791540785498,0.6991412367089375,0.8393939783960663,0.0006066498153718734
94,0.6231523348044042,0.41056091617792845,67.04790677600346,76.33434038267875,0.6703364020739703,0.7582980027973639,0.0005985585137257401
95,0.6187123631777829,0.36581759341061115,65.94734570565386,72.40684793554884,0.6540054209013635,0.7159221518921929,0.000590440267166055
96,0.6085781312152131,0.30694325640797615,69.14113077255071,82.77945619335347,0.6952675181620654,0.8322885493633417,0.000582297295140367
97,0.615970883875677,0.3745479015633464,71.36383254208027,83.7865055387714,0.7152912839915777,0.837010547658022,0.000574131823855921
98,0.6290757639767373,0.45634615421295166,69.74536037980147,80.96676737160121,0.698506799105522,0.8039610795485065,0.0005659460856710345
99,0.6212799406214936,0.479901316575706,62.96935692706086,70.69486404833837,0.6202353686459722,0.7020923116880943,0.0005577423184847932
100,0.5903843130967389,0.39849682804197073,67.41476046611999,81.26888217522658,0.675419509940937,0.8159218672349934,0.0005495227651252315
101,0.6036031703426413,0.33870631270110607,74.23392317652136,84.49144008056395,0.7434992450018705,0.8449160478818306,0.0005412896727361663
102,0.592406201036009,0.24546317802742124,72.37807509710834,88.62034239677745,0.7250910257539817,0.8874377298079275,0.0005330452921628497
103,0.6010884287422651,0.29784425161778927,70.86750107898145,83.18227593152065,0.7099041730694069,0.8306649761196848,0.0005247918773366112
104,0.5994457153424825,0.5028136661276221,67.97583081570997,74.42094662638469,0.6782500486447811,0.7391130724433601,0.0005165316846586541
105,0.604906879875758,0.4903081334196031,63.91886059559776,73.21248741188319,0.6457447522328671,0.7424925625293822,0.0005082669723831793
106,0.5819011808258213,0.21939368918538094,74.1907639188606,87.91540785498489,0.7452599958583082,0.8804176931556926,0.0005
107,0.5921071237080717,0.2276562605984509,70.97539922313337,87.21047331319235,0.7106511953603774,0.8720799550308862,0.0004917330276168208
108,0.5695676338182737,0.19027883792296052,73.5002157962883,88.11681772406848,0.737901888750675,0.8819385560614259,0.0004834683153413459
109,0.5635422141584632,0.2705094311386347,71.94648252050065,82.2759315206445,0.7227057118857234,0.8244877608827714,0.0004752081226633888
110,0.5758451251950982,0.6353554017841816,60.984031074665516,62.83987915407855,0.5995336076188524,0.615834072767024,0.00046695470783715033
111,0.5897168335441041,0.2585460375994444,69.76694000863185,81.1681772406848,0.6954212677352636,0.8091128117118029,0.0004587103272638339
112,0.5646059998910721,0.4934240970760584,70.95381959430298,82.57804632426989,0.7124247885512885,0.8268853681815749,0.0004504772348747687
113,0.5773538571514495,0.5448584500700235,62.53776435045317,63.74622356495468,0.6123614256335855,0.6119352854931189,0.00044225768151520694
114,0.5642540614082389,0.3243735134601593,69.35692706085456,79.15407854984895,0.6924166356656027,0.7917745448747385,0.0004340539143289655
115,0.5820945374769707,0.1574013982899487,76.69400086318515,90.6344410876133,0.7702963746037919,0.9083197328550324,0.00042586817614407896
116,0.5531609515621237,0.19088292261585593,73.54337505394908,91.74219536757302,0.7369999725495457,0.9178235953119417,0.00041770270485963295
117,0.5797382772785343,0.18011558544822037,75.9602934829521,90.33232628398791,0.7608710456055743,0.9029698456288203,0.0004095597328339452
118,0.5331872644489759,0.2390401312150061,73.26283987915407,86.5055387713998,0.7363830431500591,0.8659234614859268,0.0004014414862742599
119,0.5380250644193937,0.5293079540133476,63.681484678463534,70.29204431017119,0.6307691765323834,0.6957169871302203,0.00039335018462812664
120,0.5692158010724473,0.2866310509853065,73.17652136383255,87.31117824773413,0.7293568653094692,0.8688842333794607,0.00038528803997662424
121,0.5397809188659877,0.2535313153639436,72.52913249892102,84.89425981873111,0.7282980855745766,0.8499400748362081,0.00037725725642960046
122,0.5495603566300379,0.2934449021704495,71.53646957272335,83.58509566968782,0.7157364692375172,0.831410196903869,0.00036926002952309013
123,0.5277843556991996,0.22625924227759242,73.52179542511868,83.98791540785498,0.731980527855984,0.8384090391018946,0.00036129854561907783
124,0.5323267187157722,0.32478158455342054,67.6737160120846,76.73716012084593,0.67234643179306,0.7621968273622187,0.0003533749813077677
125,0.5547691044742113,0.13636598153971136,76.97453603798014,91.23867069486406,0.7718600279595413,0.912821767005226,0.00034549150281252633
126,0.5523269854179801,0.22255708696320653,71.29909365558912,83.38368580060423,0.709857634789721,0.8319448440000271,0.0003376502653976583
127,0.5359496413028404,0.17982801189646125,75.6797583081571,89.62739174219537,0.7573910922019295,0.8958640169152727,0.0003298534127791785
128,0.5361680408863172,0.15836182632483542,74.40656020716443,89.52668680765358,0.7480021085719566,0.8973058023333516,0.0003221030765387417
129,0.5259180938544339,0.2992768408730626,73.00388433318948,82.2759315206445,0.7304949921733636,0.8256692356975103,0.0003144013755408895
130,0.5536391992275029,0.1604826368857175,76.348726801899,91.03726082578046,0.764770284889098,0.910101334652858,0.000306750415353774
131,0.508239504817414,0.1417909562587738,77.190332326284,92.44712990936556,0.7741163508140535,0.9250164119660674,0.0002991522876735154
132,0.5031672891688673,0.17675428790971637,76.00345274061286,87.21047331319235,0.7596514333323046,0.8702629528192268,0.0002916090697523549
133,0.5446679443120956,0.26669205352663994,75.11868795856711,86.70694864048339,0.7521217277062517,0.8672875029018448,0.0002841228238307536
134,0.4989612870020409,0.16061857831664383,78.37721191195511,91.74219536757302,0.7848175404012389,0.9174127980914644,0.00027669559657359676
135,0.5262447579266274,0.5290345344692469,71.32067328441951,76.63645518630413,0.7133287409236602,0.7640251693011124,0.00026932941851065615
136,0.5104111351378976,0.14069771114736795,78.70090634441088,91.8429003021148,0.788908016562419,0.9196676736517012,0.0002620263034814632
137,0.519425730999202,0.1185351146850735,78.46353042727665,93.35347432024169,0.7866528659881896,0.9337745007531716,0.0002547882480847461
138,0.49475971966573634,0.28236663714051247,74.12602503236944,85.1963746223565,0.7380392437175313,0.847204550828072,0.0002476172311325783
139,0.5062820250040865,0.1491519007831812,78.18299525248166,93.75629405840886,0.7837469130469183,0.9378610987985794,0.00024051521310939256
140,0.4922439933639683,0.18221596139483154,76.15451014242555,89.2245720040282,0.7642639951780377,0.8931038874446796,0.00023348413563600325
141,0.5100927385565353,0.1766449990682304,77.40612861458783,90.5337361530715,0.7758450226615041,0.9050492618870872,0.00022652592093878665
142,0.4886917090171004,0.1195463826879859,77.92403970651705,93.65558912386707,0.7813191047309233,0.9373371031350936,0.0002196424713241637
143,0.48206918451884023,0.1373992245644331,77.66508416055244,93.45417925478348,0.7782224025695265,0.9347221332271402,0.0002128356686585282
144,0.49244989801759587,0.15027426509186625,76.97453603798014,90.6344410876133,0.7728692845749815,0.9078361057991821,0.00020610737385376348
145,0.49379910671547667,0.3595494423061609,72.63703064307293,79.25478348439073,0.7294881703549385,0.7974119232647717,0.00019945942635848747
146,0.47872213386509516,0.12965243437793106,78.95986189037549,92.14501510574019,0.7913732154477159,0.922626070936645,0.00019289364365516608
147,0.47802970344073153,0.11431626603007317,78.46353042727665,94.05840886203424,0.7868806492454103,0.9409967814685245,0.00018641182076323148
148,0.49004584836633236,0.11426986055448651,78.33405265429434,93.95770392749245,0.7845947254917072,0.940006576328522,0.00018001572974834167
149,0.4968044055651312,0.10836414876393974,79.24039706517048,93.65558912386707,0.7949475071747465,0.9367708342086201,0.00017370711923791565
150,0.5084568458060695,0.14813568245153874,79.04618040569702,90.13091641490433,0.7929524077416091,0.9034891513056604,0.00016748771394307582
151,0.4833219169753872,0.1378527160268277,78.05351747949935,91.44008056394763,0.7822155920544077,0.9146318305735098,0.00016135921418712956
152,0.49500186026912846,0.11704459716565907,79.887785930082,93.75629405840886,0.7996059682710268,0.9378830272068678,0.0001553232954407171
153,0.495391310894326,0.14804151933640242,79.19723780750971,90.4330312185297,0.7941129280503246,0.9070696338579607,0.00014938160786375572
154,0.4833017012027845,0.1142743225209415,79.65041001294777,92.64853977844915,0.7969735898843445,0.9264033136545554,0.0001435357758543015
155,0.4857684139111271,0.1173935339320451,78.89512300388434,92.54783484390735,0.7895766877644392,0.925407661562909,0.00013778739760445552
156,0.4990506898866941,0.10489609057549387,79.45619335347432,93.85699899295065,0.797155080871672,0.9390481679827393,0.0001321380446634342
157,0.4997408884028866,0.12552508001681417,78.72248597324126,93.05135951661632,0.7887333799291245,0.9307793294640038,0.0001265892615079232
158,0.479517958547971,0.11916412401478738,79.84462667242123,92.54783484390735,0.8004266138255279,0.9258376748037483,0.00012114256511983274
159,0.48074111628205807,0.10708446148782969,79.39145446698316,93.35347432024169,0.7956686280429913,0.9339943040284256,0.0001157994445715706
160,0.48480743700510837,0.11748670972883701,79.62883038411739,92.54783484390735,0.7984409637017184,0.9261334975276007,0.00011056136061894385
161,0.47807334261397794,0.10730977251660079,79.80146741476047,93.55488418932528,0.7985720674645287,0.9357043357912561,0.00010542974530180327
162,0.4881171326931209,0.10916268639266491,80.25463962019853,94.15911379657604,0.8033683792900863,0.9417752965286582,0.00010040600155253765
163,0.45868912543336005,0.10396613099146634,79.95252481657316,94.05840886203424,0.800711613595581,0.9409836707026924,9.549150281252633e-05
164,0.475329994134707,0.10473416827153414,79.84462667242123,93.55488418932528,0.7998460920868196,0.9360011179900783,9.068759265665382e-05
165,0.4861739090044204,0.1022299574688077,80.75097108329737,93.65558912386707,0.8095237945835141,0.9368467361754255,8.599558442598998e-05
166,0.46237723529338837,0.11401182261761278,78.8088044885628,92.64853977844915,0.7899567433503453,0.9269479245854744,8.141676086873573e-05
167,0.4420695476336022,0.09926852094940841,80.90202848511005,94.46122860020141,0.8115267643647329,0.9449677758865513,7.695237378953224e-05
168,0.4599244425149813,0.10787864460144192,80.49201553733276,93.75629405840886,0.8072368602744286,0.9378868742979584,7.260364370723043e-05
169,0.44555381961064794,0.09508396231103688,79.39145446698316,94.46122860020141,0.7969018181106886,0.944973349758163,6.837175952121305e-05
170,0.4579709535592223,0.09999406372662634,81.13940440224428,94.15911379657604,0.8128287438911057,0.9419797888824285,6.425787818636131e-05
171,0.45653294333039895,0.10009362979326397,79.60725075528701,94.05840886203424,0.7976752623175792,0.9411642165619113,6.026312439675552e-05
172,0.4573262423685152,0.09998167061712593,80.36253776435045,94.15911379657604,0.8057597544020073,0.9419874929334274,5.63885902781941e-05
173,0.4786681240960343,0.09268946119118482,81.07466551575313,94.76334340382678,0.8120047768716937,0.9481126405712164,5.2635335089618264e-05
174,0.47210699360664576,0.0989006229210645,79.84462667242123,93.75629405840886,0.8011115356472781,0.9381102970116959,4.900438493352055e-05
175,0.47510475940900304,0.09706083650235087,80.79413034095813,93.95770392749245,0.809622324253111,0.9402648714055556,4.5496732475418745e-05
176,0.4728168575731042,0.09266761736944318,80.23305999136815,95.16616314199396,0.8037241047880109,0.9519978457158765,4.211333667247125e-05
177,0.46132121776064783,0.09169687901157886,80.81570996978851,94.662638469285,0.8104026836987218,0.9471718293425184,3.885512251130763e-05
178,0.4519674290124684,0.09095016249921173,80.98834700043159,95.16616314199396,0.8118813166407891,0.9519866099746528,3.572298075514652e-05
179,0.46797282381417,0.09470581007190049,80.5783340526543,94.662638469285,0.8075946211367115,0.9472428949511317,3.271776770026963e-05
180,0.46808615531006903,0.09432393964380026,81.37678031937851,94.662638469285,0.8144383069174403,0.9467302999520697,2.9840304941919415e-05
181,0.4592021930299393,0.09354092972353101,81.18256365990504,94.662638469285,0.8136519095805239,0.9472039658807622,2.709137914968268e-05
182,0.4619576575821393,0.09106681821867824,80.44885627967199,94.76334340382678,0.8057508510262225,0.9480326966246154,2.4471741852423235e-05
183,0.46483510793888405,0.0893218246055767,81.16098403107466,94.86404833836858,0.8135463235234986,0.9490179324614179,2.198210923282118e-05
184,0.45211414727446153,0.08826255123130977,80.7078118256366,94.76334340382678,0.8080404379840801,0.9480151068305899,1.9623161931575928e-05
185,0.47224423779200203,0.08998840861022472,81.05308588692274,95.16616314199396,0.8124998181881421,0.9521464957568139,1.7395544861325717e-05
186,0.44479620456695557,0.08605425851419568,80.08200258955546,95.06545820745217,0.8030835904940197,0.9509232719398604,1.5299867030334813e-05
187,0.45006905434882805,0.09119507484138012,81.16098403107466,94.86404833836858,0.8123662568539399,0.9489318148727065,1.3336701375997129e-05
188,0.47443279093259,0.09209024696610868,81.74363400949504,94.76334340382678,0.8190452245429537,0.9479836031812979,1.1506584608200365e-05
189,0.43866677684326694,0.09088853758294135,80.0388433318947,94.76334340382678,0.8028832618465574,0.9480790418593404,9.810017062595322e-06
190,0.4530500608356032,0.09149026998784393,80.77255071212775,94.36052366565961,0.8099946985210763,0.9440214115138315,8.247462563808816e-06
191,0.4581030105074791,0.08774158707819879,81.91627104013811,94.662638469285,0.8203286973837134,0.9469673681271873,6.819348298638839e-06
192,0.4857957987752679,0.09263462736271322,80.81570996978851,94.76334340382678,0.8097535443848833,0.9481075333342256,5.5260646992657535e-06
193,0.4608997077974555,0.08963290578685701,81.8083728959862,94.96475327291037,0.8197614062133989,0.9499378189838481,4.367965336512402e-06
194,0.45018910422717057,0.0909851307515055,80.36253776435045,94.5619335347432,0.8055087162212186,0.9460579609426716,3.3453668231809286e-06
195,0.4716534234889566,0.09087855776306242,81.54941735002159,94.86404833836858,0.8167101409804236,0.9491084711644657,2.458548727494292e-06
196,0.4517746094154985,0.09299336024560034,80.21148036253777,94.25981873111782,0.8040877478651298,0.9430657993896892,1.7077534966650766e-06
197,0.437476953619147,0.10106755828019232,81.26888217522658,94.36052366565961,0.8154163403804391,0.9442857141712361,1.0931863906127326e-06
198,0.44979492564723916,0.0924219861626625,81.03150625809236,94.86404833836858,0.812296895307225,0.9490668396389461,6.150154258476315e-07
199,0.45195839952116146,0.09195235243532807,81.31204143288736,95.06545820745217,0.8148244808196075,0.9511530115377944,2.733713295369755e-07
200,0.45536678947814524,0.08794408035464585,81.1178247734139,94.86404833836858,0.8131885695424567,0.9491024414899399,6.834750376549792e-08
